"","StartDate","EndDate","Status","Progress","Duration__in_seconds_","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","QID69","Q1_","Q2","Q3","nace","gender","degree","education","Q8","Q10","Q12","Q13","Q14_1","Q14_2","Q14_3","Q14_4","Q14_5","Q14_6","Q14_7","Q14_8","Q14_9","Q14_10","Q14_11","Q14_28","Q14_12","Q14_13","Q14_14","Q14_15","Q14_16","Q14_17","Q14_18","Q14_19","Q14_20","Q14_21","Q14_22","Q14_23","Q14_24","Q14_25","Q14_26","Q14_27","Q15","Q16","Q59_1","Q59_2","Q59_3","Q59_4","Q59_5","Q59_6","Q59_7","Q59_8","Q59_9","Q59_10","Q59_28","Q59_11","Q59_12","Q59_13","Q59_14","Q59_15","Q59_16","Q59_17","Q59_18","Q59_19","Q59_20","Q59_21","Q59_22","Q59_23","Q59_24","Q59_25","Q59_26","Q59_27","Q61_1","Q61_2","Q61_3","Q61_4","Q61_5","Q61_6","Q61_7","Q61_8","Q61_9","Q61_10","Q61_28","Q61_11","Q61_12","Q61_13","Q61_14","Q61_15","Q61_16","Q61_17","Q61_18","Q61_19","Q61_20","Q61_21","Q61_22","Q61_23","Q61_24","Q61_25","Q61_26","Q61_27","Q60_1","Q60_2","Q60_3","Q60_4","Q60_5","Q60_6","Q60_7","Q60_8","Q60_9","Q60_10","Q60_28","Q60_11","Q60_12","Q60_13","Q60_14","Q60_15","Q60_16","Q60_17","Q60_18","Q60_19","Q60_20","Q60_21","Q60_22","Q60_23","Q60_24","Q60_25","Q60_26","Q60_27","Q43","Q46.0","Q47","Q48","Q50","Q49","age","income","zip_residence1","zip_workplace1","age_clustered","filter_.","experience"
"24",2024-04-10 13:07:29,2024-04-10 13:13:27,"IP Address",100,357,"True",2024-04-10 13:13:27,"R_2ZJ0XwY6KlNzdEc","anonymous","EN",4,"1999","9700","8530","C28 - Manufacture of machinery and equipment n.e.c.","Male","Academic master","Chemical engineering","< 1y","€2750 - €3000","7","Yes",1,1,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,"9","9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"8","6","7","8","6",24,2875,"Oost Vlaanderen","West Vlaanderen","29","Selected",0
"25",2024-04-10 13:08:59,2024-04-10 13:14:35,"IP Address",100,335,"True",2024-04-10 13:14:35,"R_3PTb2Jb5Lp3ADbo","anonymous","EN",4,"2000","9160","2880","D35 - Electricity, gas, steam and air conditioning supply","Male","Academic master","Industrial engineering","3y","€ 3500 - € 3750","7","Yes",1,1,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"8","7",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"8","9","6","9","8",23,3625,"Oost Vlaanderen","Antwerpen","29","Selected",3
"26",2024-04-10 13:08:46,2024-04-10 13:14:40,"IP Address",100,354,"True",2024-04-10 13:14:41,"R_4dJQLJtHuP6fD27","anonymous","EN",4,"1997","9840","9800","E37 - Sewerage","Male","Academic master","Industrial engineering","3y","€ 3250 - € 3500","6","Yes",1,1,NA,1,1,1,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"9","5","10","9","5",26,3375,"Oost Vlaanderen","Oost Vlaanderen","29","Selected",3
"27",2024-04-10 13:07:56,2024-04-10 13:14:44,"IP Address",100,408,"True",2024-04-10 13:14:45,"R_4kAeDykFwEn6xC9","anonymous","EN",4,"1992","8500","8800","C28 - Manufacture of machinery and equipment n.e.c.","Male","Academic master","Mechanical engineering","9y","€ 4250 - € 4500","6","Yes",NA,NA,1,1,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","7",1,1,1,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"8","3","8","7","8",31,4375,"West Vlaanderen","West Vlaanderen","39","Selected",9
"28",2024-04-10 13:09:33,2024-04-10 13:14:54,"IP Address",100,320,"True",2024-04-10 13:14:54,"R_5QgOL9PvTXKWi63","anonymous","EN",4,"1995","9180","9940","C20 - Manufacture of chemicals and chemical products","Male","Academic master","Industrial engineering","4y","€ 4750 - € 5000","6","Yes",NA,NA,NA,1,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,"5","7",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"8","9","8","7","4",28,4875,"Oost Vlaanderen","Oost Vlaanderen","29","Selected",4
"29",2024-04-10 13:10:11,2024-04-10 13:15:19,"IP Address",100,307,"True",2024-04-10 13:15:21,"R_31dcSw7Yc1g7P2G","anonymous","EN",4,"1999","8870","8760","F41 - Construction of buildings","Male","Academic master","Industrial engineering","2y","€ 3750 - € 4000","8","Yes",1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"8","9",1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"7","7","7","8","7",24,3875,"West Vlaanderen","West Vlaanderen","29","Selected",2
"30",2024-04-10 13:10:45,2024-04-10 13:15:55,"IP Address",100,310,"True",2024-04-10 13:15:55,"R_2jpPnJQlmj78VfH","anonymous","EN",4,"1993","9300","9280","C10 - Manufacture of food products","Male","Academic master","Industrial engineering","9y","€ 5000 - € 5250","10","Yes",NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"10","1","5","3","10",30,5125,"Oost Vlaanderen","Oost Vlaanderen","39","Selected",9
"31",2024-04-10 13:10:17,2024-04-10 13:16:49,"IP Address",100,391,"True",2024-04-10 13:16:49,"R_2equg3aHZPcHEok","anonymous","EN",4,"1983","8880","8550","C25 - Manufacture of fabricated metal products, except machinery and equipment","Female","Academic master","Environmental engineering","17y","€ 5000 - € 5250","8","Yes",NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,"5","9",1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"8","8","8","10","9",40,5125,"West Vlaanderen","West Vlaanderen","49","Selected",17
"32",2024-04-10 13:07:43,2024-04-10 13:16:57,"IP Address",100,553,"True",2024-04-10 13:16:57,"R_2o2h37nM5138vcd","anonymous","EN",4,"1995","9040","9940","C20 - Manufacture of chemicals and chemical products","Male","Academic master","Industrial engineering","2y","€ 4250 - € 4500","5","Yes",NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"6","7",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"9","7","9","7","7",28,4375,"Oost Vlaanderen","Oost Vlaanderen","29","Selected",2
"33",2024-04-10 13:13:08,2024-04-10 13:17:13,"IP Address",100,244,"True",2024-04-10 13:17:13,"R_8Iz5ABDYjcMvRkm","anonymous","EN",4,"1989","9600","1030","Other","Male","PhD","Electrical engineering","11y","€ 7250 - € 7500","8","Yes",1,1,NA,1,1,1,1,1,1,1,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"8","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"7","8","9","6","8",34,7335,"Oost Vlaanderen","Brussel","39","Selected",11
"34",2024-04-10 13:12:06,2024-04-10 13:17:44,"IP Address",100,338,"True",2024-04-10 13:17:45,"R_3M4mJBE0NIRGu8Z","anonymous","EN",4,"1993","8670","8400","C33 - Repair and installation of machinery and equipment","Male","Academic master","Industrial engineering","7y","€ 4750 - € 5000","7","Yes",1,1,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","7",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"3","8","2","6","4",30,4875,"West Vlaanderen","West Vlaanderen","39","Selected",7
"35",2024-04-10 13:14:21,2024-04-10 13:17:46,"IP Address",100,205,"True",2024-04-10 13:17:47,"R_6CrKCAlpk7dWibt","anonymous","EN",4,"1987","8940","8500","Other","Male","Academic master","Civil engineering","14y","€ 3750 - € 4000","9","Yes",1,1,NA,1,1,1,1,1,1,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"9","8",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"10","8","9","9","8",36,3875,"West Vlaanderen","West Vlaanderen","39","Selected",14
"36",2024-04-10 13:13:16,2024-04-10 13:17:51,"IP Address",100,275,"True",2024-04-10 13:17:52,"R_2fevZHpjxLR2UJs","anonymous","EN",4,"1996","9860","9070","Other","Male","Academic master","Industrial engineering","4y","€ 3500 - € 3750","7","Yes",1,1,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"9","7","9","8","7",27,3625,"Oost Vlaanderen","Oost Vlaanderen","29","Selected",4
"37",2024-04-10 13:12:17,2024-04-10 13:17:54,"IP Address",100,337,"True",2024-04-10 13:17:55,"R_2MNzDlnI6iImcgx","anonymous","EN",4,"1997","9160","9000","C13 - Manufacture of textiles","Male","Academic master","Industrial engineering","4y","€ 4250 - € 4500","8","Yes",1,1,NA,1,1,1,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","8",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"8","9","8","5","10",26,4375,"Oost Vlaanderen","Oost Vlaanderen","29","Selected",4
"38",2024-04-10 13:11:20,2024-04-10 13:17:58,"IP Address",100,397,"True",2024-04-10 13:18:00,"R_44Hqs2DzuCsQTTF","anonymous","EN",4,"1987","8870","8880","C10 - Manufacture of food products","Male","Academic master","Industrial engineering","15y","€ 5250 - € 5500","9","Yes",1,1,NA,1,1,1,1,NA,1,1,1,NA,NA,1,NA,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,"9","8",1,1,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"9","8","9","8","8",36,5375,"West Vlaanderen","West Vlaanderen","39","Selected",15
"39",2024-04-10 13:14:57,2024-04-10 13:18:13,"IP Address",100,196,"True",2024-04-10 13:18:14,"R_2rVMWP3JWd6Ttx7","anonymous","EN",4,"1997","1060","1190","C29 - Manufacture of motor vehicles, trailers and semi-trailers","Male","Academic master","Mechanical engineering","1y","€ 3750 - € 4000","7","Yes",NA,NA,1,1,NA,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,"8","5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"10","10","8","5","4",26,3875,"Brussel","Brussel","29","Selected",1
"40",2024-04-10 13:15:17,2024-04-10 13:18:33,"IP Address",100,196,"True",2024-04-10 13:18:34,"R_2EZILSPq2cU2r4d","anonymous","EN",4,"1981","8820","8000","C28 - Manufacture of machinery and equipment n.e.c.","Male","Academic master","Industrial engineering","18y","€ 5000 - € 5250","8","Yes",1,1,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"8","8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"7","9","8","8","8",42,5125,"West Vlaanderen","West Vlaanderen","49","Selected",18
"41",2024-04-10 13:13:36,2024-04-10 13:18:37,"IP Address",100,301,"True",2024-04-10 13:18:38,"R_3THtvVL47juvylQ","anonymous","EN",4,"1983","9340","2018","C27 - Manufacture of electrical equipment","Male","Academic master","Civil engineering","17y","€ 5250 - € 5500","9","Yes",1,1,1,1,1,1,1,NA,1,1,1,NA,NA,1,NA,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,"10","6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"10","8","7","4","8",40,5375,"Oost Vlaanderen","Antwerpen","49","Selected",17
"42",2024-04-10 13:12:57,2024-04-10 13:18:38,"IP Address",100,341,"True",2024-04-10 13:18:39,"R_216vYO1tqwkh4JG","anonymous","EN",4,"1995","8501","8870","C28 - Manufacture of machinery and equipment n.e.c.","Male","Professional bachelor","Industrial engineering","6y","€ 3250 - € 3500","7","Yes",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"8","8","7","7","5",28,3375,"West Vlaanderen","West Vlaanderen","29","Selected",6
"43",2024-04-10 13:14:51,2024-04-10 13:19:03,"IP Address",100,252,"True",2024-04-10 13:19:03,"R_2gqNam5rA21dL7H","anonymous","EN",4,"1995","1050","1060","F41 - Construction of buildings","Male","Academic master","Industrial engineering","4y","€ 3500 - € 3750","6","Yes",1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","8",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"9","8","10","8","7",28,3625,"Brussel","Brussel","29","Selected",4
"44",2024-04-10 13:13:24,2024-04-10 13:19:27,"IP Address",100,362,"True",2024-04-10 13:19:27,"R_2lwGawhR3DKDM2Z","anonymous","EN",4,"1973","8470","8200","F43 - Specialised construction activities","Male","Academic master","Industrial engineering","28y","€ 7750 - € 8000","7","Yes",1,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"8","10","8","8","1",50,7875,"West Vlaanderen","West Vlaanderen","59","Selected",28
"45",2024-04-10 13:14:39,2024-04-10 13:19:28,"IP Address",100,288,"True",2024-04-10 13:19:29,"R_2diuhDOCd4ZIFKa","anonymous","EN",4,"1999","9000","9160","Other","Female","Academic master","Bio engineering","< 1y","€ 2500 - €2750","4","Yes",1,1,NA,1,1,1,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","7",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"9","8","6","5","8",24,2625,"Oost Vlaanderen","Oost Vlaanderen","29","Selected",0
"46",2024-04-10 13:12:08,2024-04-10 13:20:08,"IP Address",100,479,"True",2024-04-10 13:20:09,"R_4v87jQBOk8yqrPd","anonymous","EN",4,"1974","9800","9800","Other","Female","Graduate program","Mechanical engineering","29y","€ 2500 - €2750","4","Yes",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","3",NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"10","8","8","7","1",49,2625,"Oost Vlaanderen","Oost Vlaanderen","49","Selected",29
"47",2024-04-10 13:17:33,2024-04-10 13:20:46,"IP Address",100,192,"True",2024-04-10 13:20:47,"R_4OksHfKMo70PL5Z","anonymous","EN",4,"1994","9000","9000","Other","Male","Academic master","Industrial engineering","6y","€ 6000 - € 6250","8","Yes",1,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"9","8",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"10","7","10","9","8",29,6125,"Oost Vlaanderen","Oost Vlaanderen","29","Selected",6
"48",2024-04-10 13:18:28,2024-04-10 13:20:58,"IP Address",100,149,"True",2024-04-10 13:20:58,"R_20jZtuaOc1OqRHj","anonymous","EN",4,"1989","9000","8700","C22 - Manufacture of rubber and plastic products","Male","Academic master","Industrial engineering","12y","€ 8500 - € 8750","8","Yes",1,1,NA,1,1,1,1,NA,1,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"8","7",1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"8","9","6","5","5",34,8625,"Oost Vlaanderen","West Vlaanderen","39","Selected",12
